방금 문앞에 놓고갔다는 문자받고 봤더니 포장상태가 황당하네요~~진짜 너무 찝찝해서 반품하려다 그냥 받네요ㅜㅜ	부모님 선물해드렸는데 좋다고하시네요	0
무누나다자너나나나넌	가성비좋네요 캠장분위기도 업	0
3단계까지 문제없이 너무 잘썼는데 4단계는 왜 알갱이가 보일까요?? 보이다 말다 해서 아직까지는 지켜보고 있고 있습니다.	빠른배송 감사합니다. 물병안터지게 조심히 배달해주셨어요	0
이거절대 사지마세요.. 2시간만에 망가짐	운동할때나.집에서 입기 딱이에여	0
배송최악입니다. 느리고 시간약속안정하고 방문하고, 상품잘못가져와서 재방문하고, 그러고는 엘베없는 4층이라고 추가비용 2만원 더 달라고해서 총 7.5만원 배송비로 지불했네요...	배송도 빠르고 상품도 안전하게 포장해주셔서 감사합니다	0
2번이나깨져와서 환불처리했어요 버리는비용이더드네요	머얌 너무 좋자나요ㅠ 촉촉한데 보송하고 앞머리 안들러붙고	0
옷 까끌까끌해서 불편	친구에게 선물했는데 귀엽다고 좋아하네요	0
양산 대 부분에서 기름 언제 안나올라나....에휴	네이비색으로 다 통일 했어요ㅋㅋ좋네요 잘찝어지고ㅋㅋ	0
너무 셔요 다른 제품과 비교했을때 쫀득임도 덜하구요	깨끗하게 잘 쓰고 있어요 수납+인테리어 양쪽다 생각해볼때 딱 맞는 사이즈고 다른데 엄청봤는데 이것 보고 바로 골랐어요	0
맛없다기보다 아무맛도 안나요 진한데도 고소한맛도 없어요 설탕 소금 엄청 타야됨	재구매 배송이 빠릅니다ㅡㅋ	0
짚으로 만들어진 재질을 찾고 잇엇는데 이 제품 디자인이고 다 좋지만 가방에 넣고 다니거나 머리에 짚이 먼지처럼 사정없이 달라 붙네요 앙고라 털 묻듯 그렇습니다 예쁜 상품 너무 아쉽습니다	여자혼자 설치할수있을정도로 설치도 정말 쉬워요 6세아이 5~6명은 거뜬히 놀수있겠어요 마당에 설치했는데 다들 부러워하네요	0
과자들이 다 깨져서 왓네요....	빠름배송 이뻐요..	0
너무 허술해요~ 쳇바퀴 돌아가는 부분이 제대로 고정도 안되서 계속 빠진답니다.	묵직하고 튼튼합니다. 잘산것같아요	0
햄 중에 몇개 맛이 입이 안맞고 냄시가 역한게 몇개 있어요ㅠㅠ 요즘 맛들려서 엄청 주문하는데 실망이였어요 ㅠㅠ	너무 마음에들어서 3개나 구입했네요ㅎㅎㅎ	0
드라이핏 옷 입을때 완전 티나요. 한번도 사용 못하고 있어요 ㅠ	곰돌 미소가 넘 맘에들어요 곰돌 미소가 넘 맘에들어요 포근포근하고 몽실몽실 합니다 ㅋㅋ 사이즈도 알맞아요 앉혀 놓으니 의젓합니다.	0
재구매 박스를 너무 험하게 다루신것 같아요	집에서 쓰기 쵝오인 제품이에요	0
너무 잘 떨어져서 이거 뭐 .. 붙이나 마나예요	홈카페용으로 디자인도 예쁘고 되게 좋아요	0
처음에는 디자인 괜찮았는데 식사 중에 토핑까지는 필요 없었어요	고추가루와 후추 파를 썰어서 첨가하여 먹으니깐 더 맛이 좋더라고요.	0
사이즈는 정사이즈 신으시면됨. 별 1개준이유는 남이 반품하고 다시 출고할수있는데 앞쪽에 스크레치가 심함 구겨지는 스크레치라 ㅡ ㅡ 약속에 꼭신고가야해서 어쩔수없이신었지만 기분이 개구림	여름이 시원하네요 막시원하진않치만 땀은안차서 만족해요 방석사이즈도 커서 더만족해요 3개사서 회사에도놓고 차뒷자석도놓고했네요	0
사용해보니 세척도 잘되고 좋긴해요 성분도 좋다니 믿고써보려고 주문했는데 배송이 너무엉망입니다 배송이 2주 걸렸어요 택배위치 조회해보니 계속 멈춰있길래 고객센터로 톡톡문의해서 재발송요청해서 받았어요 근데...사은품 누락 -_- 너무 짜증났어요	재구매 진짜맛있어요 특히 이번거 진짜 맛있어요 에어프라이어기로했는데. 짱 고ㅡ구마말랑이처럼 약간 꾸덕해져서 맛있었어요	0
재구매 낙지선도가 안좋았어요ㅠ	75B사이즈는M사이즈 구매했는데 약간넉넉해요 입다보면 늘어날듯 보여요	0
볼트만 안왔네요... 어쩌라는건지	부모님댁배송했어요.잘드신다고하네요	0
물건이제대로오지않앗어요 소뀨션만오고 겉커버는오지않아서 교환신청햇더니않다하더구요 제물건출고햇다구,,, 겉커버가오지않앗다하니 고객센터로 전화하라해서전화하니 연결이안돼요 택배사에반품접수됫다하여 반품햇더니 반품비를 6천원내래요 이런황당한일이잇나요?	hdd외장하드와 차원이다르네요 컴팩트하고 무엇보다 속도 신세계입니다. 맥북에 부족한 용량 메꾸려고 ㄱ구매한건데 매으 만족하고 하드케이스와 마우스도 함께와서 편하게 사용중이에요	0
팬티가 너무얇고 봉재선이 없다보니 믿에 붙어있는 천이 다떨어져요ㅜ한달입고버리네요,,,,ㅡㅡ 한번입고나니 극도로 늘어납니다 그부분 참고하시고구매해주세요	아주ㅏㄴ족합니다아아	0
한번쓰고 고장났습니다...	가격도 싸고 물건도 튼튼하고 사길잘한것같네요 색상도 화면이랑 똑같아서 넘만족	0
오늘 폴딩백 오픈을 해봤는데요 폴딩백 바닥 한쪽이 뚫려있어요 ㅠㅠ 안쪽을 보니 박음질이 안되어있어요 왠만하면 그냥 쓰는편인데 이건 아닌거같아요 가방 정상인거 주세요	이번 추석 때 한 번 써 볼려구요	0
뜯자마자 연결고리 떨어지고 키티랑 미니언즈는 그림이 변하지도않고	빠른배송과 이쁜상품 감사합니다^^	0
좋은점은.. 배송중 누락된제품을 바로 보내준다는거구요.. 않좋은점은.. 아무것도 올려놓지 않았는데도 살짝 건들이면 엄청흔들거려서 모니터 올리려고 산건데 옷가지랑 물티슈같은거만 몇개 올려놨네요.. 걍 버리고싶어요..	예전에 풀크림먹고 너무 무거워서 다른것만 먹었는데 이번에 먹으니 맛있네요 라떼에 넣으니 제입맛엔 다른 수입멸균보다 우유 특유의 젖맛?이 덜 나고 고소하네요 느낌인지는 모르지만 멸균우유상태에 따라 같은 우유라도 맛이 좀 다르게 느껴지는게 있나봐요	0
겨드랑이에 바르고 말리고 나왔는데 땀이 계속 나요..효과가 없는듯해요	240-245 왔다갔다하는데 245가 크네요. 발볼도 크게 작다 못느꼈어요.	0
그럭저럭 쓸만하네요	재구매 세번째 구매! 여기에서만 구매해요~~	0
처음에는 이상이 없었으나 한달도 못되어 페어링이 자꾸 끊기고 한쪽 귀부분 망도 사라졌습니다. as 신청은 잘 응대하여 주나 달라진건 없이 다녀만 온 듯 합니다. 돈만 날린 저가품이라 판단합니다. 에어팟 구매하여 현재는 사용중...	재구매 와우!중독 쩌네용! 1일1봉 할 기세예요! 턱주바리가 남아나질 않겠어요ㅠㅠ	0
여긴 랜덤 배송인가요핑크 주문햇는데 보라색이 왓네요 송년회때 연주할거라 시간이 없어서 교환은 안하지만 넘 속상하네요 ㅠㅠ다른분뜰껜 잘 배송해주세요	향도좋고맛있었습니다	0
크기도 너무작고 맛도없어요 담에는 구입 안할것같아요	굿굿 아직 안뜯어봄	0
반품 못해서ㅜ그냥 가지고 잇어요	다른곳보다 저렴하게 잘구매한것같내여	0
사이즈가 컸어요 교환비용이 넘 많이 들어 걍 신어요	오랜만에 재구매했는데 역시나 맛있네여	0
마감이 엉망이네요 별로	아직잘쓰구잇어요잘쓰고 있어요	0
아무래도 직접 보고 산게 아니라 사진상에 나오는 이미지만 보고 구입해서 그런지 색상이나 이런게 다르네요 배송은 다소 느렸어요	배송빠르고 제품도 좋습니다. 얇지않아 좋아요.	0
와.....이건 좀 아니다 싶어요....왠만하면 다먹는데 5점도 못먹었어요.	쓰던거라 믿고 써요 아침저녁 세안용으로 너무 좋아요	0
다녹아서왔어요 맛 평범	재구매 빠른 배송 언제나 잘 사용하고 있어요	0
버튼이 안눌려져서. 반품할까. 폐기할까 고민하다 칼로 버튼부분을 잘라내고 사용, 뒤면에 카드가 잘빠짐	정말 잘 산것같아요. 검정색이 없어 회색을 사서 도색후 컴퓨터 메쉬로 사용해봤는데 매우 만족합니다. ㅎㅎ	0
다 세서 왔어요 ㅡㅡ	업장에서 쓰려고 구매했는데 아주좋아요 ~!! 또구매하러올게용	0
뒤는게입게되서봣는데 뜯어져잇네요...	예뻐요 작지만 튼튼하고 기내용이나 수화물이나 저한테 꼭 맞는 아이템이에요 오래오래 깔끔하게 사용하려구요! 바퀴 굴러가는게 부드러워요	0
허리밴드.밴딩줄등이 다소 아쉽습니다.	배송굿 상품굿 가격굿~	0
바닦이 완전 거칠거리고 끼기도힘들고 정말 대실수네요 반품하려고해도 출장후 시간지나오픈한거라 반품도안돼고 아주 골치아픕니다	재구매 자극없어요~무난하게 사용하기 좋아요~	0
고소한 맛이 없습니다 ㅡㅡ;;	재구매 몇번째 사도 늘 만족..배송 빠름..^^	0
고리형이랑 두개 샀는데 고리형이 훨실 튼튼하고 잘묶인요 이건 철사가 힘이없는듯해요 머리 풀려요 머리긴분은 참고하세요	재구매 애들이 정말 좋아해요 ^^	0
발이 너무 아프고 아무리 새 구두라도 너무 딱딱함~ 일주일이상 신었는데도 계속 아파서 다른것 샀음	포장이 세련되서 맘에들고 밥은 당연히 맛있어요 항상 고시히카리만 먹는데 가격도 싸게 사서 좋습니다~ 그리고 잡곡 써비스도 잘먹고있어요!	0
첫맛은 정말... 맛이없는데 이게 나중에 중독된다고 하더라구요 아직은 이틀차라 중독되진 않앗어요	가볍고 튼튼해요. 오크색으로 했는데 생각보다 살짝 어두워요. 그래도 이뻐요. 조립도 편하게 했어요	0
큐어링이 잘안됩니다 3만원짜리 램프로 했는데 잘안되더라구여. 문의해보니까 더 고급출력높은 램프사용해야지 어쩔수없다네요. 사진은 하도 큐어가 잘안돼서 밝은색이랑 섞어서 바른거예요	역시 할리스,,, 맛있네요!	0
연결이 안되는데 기계문제인지 젠더문제인지 모르겠네요	냐옹이가 조아해요	0
숯이 안튄다고해서 구입했는데 튀어도 너무 튑니다ㅠㅠ 제가 잘못보고 구매를 한건지 7키로 샀는데 한번쓰고 못쓰고있어요ㅠㅠ	배소ㅗㅇ도 빠르구 좋아요	0
원목이라길래 다른거보다 튼튼할줄 알았는데 엄청 약함 이럴거면 원목 안사는게 나을정도 뒤쪽에 지지대 벌써 부러짐	가격에 사실은 좀 걱정했는데 완전 괜찮아요. 사무실에 둘려고샀는데 굿이에요	0
사이즈가 너무작아요 먹고 일단 하루 종일 설사한것만 생각하면 다신..안먹을거에요	빠른배송이 좋았습니다 아직 싸보잔 못햇는데 좋겠지요	0
70장을 주문했는데 큰 봉투에라도 좀 넣어주시지 바로 포장지에 막 담아서 보내셨네요;;;너무 성의가 없네요ㅡㅡ	예뻐요 좀 터이트해서 큰 걸로 더 서려고요 여룸에 하나만 입고 집에 있어도 될 듯 이뻐요	0
제품이 파손되어 왔습니다. 바뀌기 귀찮아서 그냥 씁니다만, 배송 시 좀 더 신경 써주세요.	청으로 담궈먹었는데 너무 맛있었어요 또 시켜먹을것같네요	0
잘받났어요 수고하세요	오리가 왔네요 너무 귀여워요 ㅋㅋㅋ 일단 한번 써보니까 손으로 잡는 입구까지 너무 뜨거워져서 수건으로 둘러서 써야겠어요 배송은 빨랐어요	0
저렴하고 좋아요 의자가 부드러워졌네요	애들이 좋아한다고 구매해봤어요.	0
오배송에 사이즈도 원래꺼랑 다른느낌	비밀번호를 바꿀 수 없는 제품이지만 가격이 착해서 좋습니다.	0
크기가 작은놈으로 23마리 왔네요. 광고랑 차이 납니다.	늘 쓰던거예요 아기때부터 쓰고 있어요	0
품질이 별로입니다 추천은 못하겟네요	살짝 좁은 감이 있긴 해요. 작은 것들을 올려둘 생각으로 구입하긴 했지만,생각한 느낌보다 조금 좁은 느낌도 있습니다.그래도 귀여워요	0
약속한 날짜에 배달도 안되고 불이행시 연락도 없고 전화하니 바로보내주신다고하고 또 약속한 날짜보다 늦게보내고 하네요	약하긴 한데요 쓸만해요	0
사은품으로 받으면 딱일듯한...	시원하게 잘 짜지네요. 배송도 빠르고 좋습니다.	0
물건이 이상이 없으면 다행이지만 물건의 하자에 대한 대응이 아주 별로 입니다.	아기가방에 달으려고 구매했어요 예쁘네요 깔끔하고 배송도 아주 빨랐어요	0
재구매 포장 넘 성의없고 화나요 박스에 포장은 커녕 테이프만 감아서 보냈네요 다신 안시킬꺼에요	양수깨끗해지라고 매일먹고있어요~ㅎㅎ	0
만수무강 시켰어요. 사진이랑 완전 달라서 실망입니다 그래도 조금은 비슷 해야죠 색상이며 바구니 색상이며 이젠 보고 배달 하려고요	더샘은 정말 몇년째, 몇 통째 쓰는건지 모르겠네요. 이거 없으면 죽을지도 몰라요... 세정력도 좋고, 산뜻한 마무리감, 가격도 착함. 완전 추천합니다. 그리고 저번에 사고 이번에 또 산건데, 빠른 배송이라 좋았습니다😁	0
식초?냄새가 너무심해요. 세탁해도 냄새 그대로고 검정물이 빠져서 흰줄이 회색줄이 되어버렸어요ㅠ 세탁해서 반품도 못하고 속상하네요.	만족 그 자체입니다 !!!!	0
잘 깨지는데요...	포장 너무 낄끔하네요. 제품 가격도 착하고 너무 안전하게 잘 왔네요. 이래선 사고날 수가 없겠군요 ^^	0
생각보다 시이즈가 너무 작네오ㅡ	테이블과 같이 구매했는데 유용하게 잘 사용 할 것 같아요ㅎㅎ	0
자구 떨어지네요 조그마한 우게민춰도 반품힐수잇으면 빈품하고싶네요	완전 맛있는 간식! 저렴하게 사서 더 좋았어요.	0
고정하는곳에 나사구멍이 안 맞네요.....	너무 예뻐요 어머님들이 맘에들어하셨어요	0
잘사용 하겠습니다 제품 좋네요 가격도 좋고	통째로 세척할수 있는 베개중에 골라서 샀어요 사이즈도 노말하고 좋으네요! 통째로 빨아서 깨끗하게 사용할게요!	0
줘도 못써요 활용할수가 없네요	아주 튼튼하고 마음에 들어요 ㅎㅎ 또 선물할 일 있으면 여기서 시키고 싶습니다!	0
좀 심한듯 합니다. 이렇게 오염물질이 많아서 어떻합니까 돈버렸습니다. 리뷰 좋은 것보고 샀는데 실망입니다. 한가지 좋은점은 성인 여성이 쓰기엔 적당합니다.	맘에드네요 강아지가 더 좋아해요 뺐겼내요	0
일주일만에 고장남 걍 충전이 안되는디요!?	꼼꼼하게 포장되서 왔어요~여유있게 기다리니 생각보다 빨리왔네요	0
상품 여기저기 찍혀있고 탁구대다리 찌그러져있으며 빠진부품 재발송까지 오랜시간이 걸렸네요. 내가 여기서 왜샀나 하는 생각이 들지만 귀찮아서 반품은안합니다.	좋아요. 또 구입할게요	0
매콤한 맛은 비추 . 쌀국수 맛남	화면과 같고 크기도 적당합니다	0
철분제 냄새가너무많이나서 먹기힘들어요ㅠㅠ	재구매 배송 상품 다 조아요	0
첨엔잘되더니 시간지나니 안에서끊어졌는지 못써요	완전 만족욤~~^^ 배송도 빠르고 자동보다 전 이게 더 좋은거 같아요~~^^	0
최악입니다 재구매는 커녕 동영상 촬영해서 용량비교샷 올릴까 고민 까지 하게 만듭니다.	옷입고 바로 거울볼수잇어서정말좋아요 하지만 슬라이딩이 완전 부드럽진 않아요 그래도 가격대비 만족해요	0
재구매 가격 대비 두께가 도톰해서 늘쓰던 제품이었는데 이번 포장지 리뉴얼된 제품은 두께가 얇아졌네요 다시는 구매 안하겠습니다	혼자서 1시간이면 만들정도로 쉽네요 무겁지만 하중을 견뎌준다니까 만족합니다	0
써지지도 않아요반품하기도 귀찮아서 버릴려구요	재구매 항상 요기꺼만 사네요. 저렴하게 잘샀어요	0
포장개판 한개는 고무도 빠져서오고 귀찮아 기냥버림 이런곳은 절대 노노	부피커요 엄청. 이불장 크기 고려하고 구매하세요.	0
상품이 불량이 왔네요 열리지도 않고 처음으로 시켜봤는데 처음으로 불량이 오네요~ 다시는 안 시킬듯	콘센트가 달려있어서 확실히 편해요! 아주 잘 사용하고 있습니다ㅎㅎ	0
고정이 안되는 불량이 왔어요	배송이 생각보다 빨리와서 놀랬어요. 그리고 제품도 매우 가볍고 속도도 빨라서 참 편하네요	0
아디다스매장에서 2XL 입는데 여기서 2xl시키니까 너무작아서 친구줬음 하,...반품 하기도귀찮고 역시 옷은 매장가서 입어보고사는거임	손질이 깨끗하게 되어 있어 좋아요	0
부품 낱개로 안팔고 통으로 다사야되서 강매당하는 기분이라 별로네요	어머니이 머무 맘에 든데여	0
초기에 정말 잘 시켜먹었는데, 어느 순간부터 냄새가 좀 역하게 나더라구요, 다른 닭가슴살로 갈아 타겠습니다.	접착력이 뛰어나고 디자인도 좋습니다.	0
완전별로 돈아깝습니다	우드 테이블 너무 맘에들고 3명이서 쓰기 딱이에요	0
재구매의사 없구요 ㄹㅇ 돈 더주고 좋은 거 살 걸 싶어요 배송도 개판이고..	전에는 유리가 아닌지 붙히면 기포가 심했는데 ㅡ이건 너무 쉽게 붙혔어요 재구매 100퍼 입니다 완전만족입니다 개당 1500원	0
중간에 가격변동이 있어서 기분이 상했지만 그럭저럭 물건은 엄마가 괜찮다고 합니다	깔끔하게 발려요 무난함 같이 산 영양제는 읭?스러움	0
모가지고무 덜렁거려요... 고급이래면서요 ㅠㅠ	빠른배송과 향도 좋고 잘씻기는것 같아요~	2
정확하게는 맞을 수 없게지만 대쉬보드와 차이가 있네요	일신 락카 일신 락카 업체중에 제일 저렴한 곳이네요가격 좋네요 다시 대량 구매 예정입니다. 수고하세요	2
주1회 쓰는데도 쿠션감이 금방 사라지네요.재구매 의사는 없습니다.	오자마자 하나 세탁했는데 만족해요	2
시간조절이고장난거 받앗네용 그래도잘쓰고잇어요	믿고 쓰는 제품예요. 감사합니다.	2
재구매 이니셜 넣어달라고 챗창에 말씀드렸는데 못보셨나봐요 선물하는건데 좀...	잔 흠집에 괜찮습니다. 깊은 흠집에는 무리가 있지만 잔 기스에는 효과가 있습니다. 주기적으로 관리해주면 좋을 것 같습니다	2
3xl 주문했는데 통이 타 상품 L정도 크기네요반품도 안되겠고 못입고 쳐박아놨네요 사이즈 조건표 제대로 확인 안했던 제가 바보네요 어쨌든 보통 일반적인 사이즈보다 작습니다 구매하실분들 참고하세요	사용전인데 아기용으로 샀어요	2
빠른배송 감사합니다. 근데 생각보다...	가볍고 좋아요... 얇고... 절쓰고 있습니다	2
알이 넘 크고 색깔도 그렇고 맛이 없어요	순하고 촉촉해요 양이 좀 적어서 ㅜㅜ	2
그냥그냥 그럭저럭해요	시럽컬러치고는 발색도 강한 편인 것 같아요. 마음에 들어요. 사진은 원콧했을 때에요!	2
재구매 저번에 구매했을때 좋아서 재구매했는데 올이 잘 풀린다 해야하나요 빗에 살짝 걸렸는데 수건 실이ㅜㅜ 별루에요	재구매 항상 쓰던 제품 입니다. 그런데 조금 흘러서 배송 됐어요~	2
야외 창고에 있던거 그대로 주셨는지... 모래가모래가... 거기다가 까지고, 녹슨흔적있고 사다리는 쓸만한데 돈주고 샀는데 새거 같지않아서 기분이좀 그랬네요ㅠ	재구매 세번째 구입하네여^^	2
어술함 매우	너무 맛있고 신선해요.	2
솔직히 맛이 동치미속의 고추라 생각하고 비싸도 샀는데 그맛이 안나네요	손잡이가 좀약해보여요	2
제가 생각한거보다는 너무 두꺼웠어요 팸퍼스쓰고있었는데 팸퍼스정도하겠지? 생각했는데 더 두꺼워서 ㅠㅠㅠ아기가 더워하지않을까 걱정이예요	지금 까지 잘 신고 있습니다. 만족합니다.	2
옵션 선택 잘못해서 케이스만 4개왔네요	재구매 초코맛만 먹다가 처음으로 커피맛을 구매했습니다. 맛은 개인적으로 초코맛이 괜찮은 것 같아요.	2
싸고좋아얌	냄새가 좀 심하지만 시간 지나면 빠지겠죠~ 가성비 좋습니다	2
예전이랑 맛이 달라진거같아요 약간 탄맛?도 나는거같고;...	빠른스피드 최고에요!! 빠르게 잘 만들어주셔서 받은날부터 바로 로드 홍보 나갔어요! 다음에 추가 필요할때 또 주문할게요~	2
다른동에 배송해서 이틀이나 늦게 받았음 연락한통 없는 택배기사ㅡㅡㅋ 바쁜건 알겠는데, 일처리는 똑바로 하시길	180 73 M 선택 했어요 길이가 좀 짧은거 같아요 짧은거 좋아 하시는 분은 상관 없는데 조금만 더 길면 좋았을거 같아요	2
색왜이럴까?	묶음포장 구매했는데. 냄새나지않고 더울때 잘쓸것같아요~ 유치원다니면서는 오랜시간 착용해야해서 덴탈구매했어요.	2
중고제품인가요?	가격대비 만족 지금까지는 불만 없어요	2
막 엄청나게 좋진않구요 비싼감이있내요	좋은거 같아요 ㅎㅎ 슬림하고 가벼워요 다만 상판이 너무 고정안되고 툭툭 빠지는데 평평한곳에 잘 놓고 쓰면 문제는 안되는둣해요 ㅎ	2
스펀지 잡아주는 플라스틱이 3갠가 부러져있네요 교환할 시간이 없어서 대충쓰다 다른거 사야겠어요	잘 받아서 애기한테 주고 있어여 외출할때 필수품이에요~~~	2
두 개 주문했는데 둘 다 몸체가 휘어서 뚜꽁이 걸려서 잘 닫히질 않습니다. 반품이 귀찮아서 그냥 쓰기는 하는데 히팅건으로 펴보려 해도 안되는군요.	색상도 화면 그대로이고 핏도 괜찮아요. 길이는 생각보단 더 짧았어요	2
너무 얇고 배송올때 접힌 주름도 안없어지고 가격 감안해도 좀 실망입니다..	암막은잘되는데 괜히 링형해서 위로햇빛이많이들어와요. 아일렛으로하세요~	2
분리가 너무 빨리되서 아쉽지만 분위기전환으로 좋아요	울코스세했는대 뭉침이 좀있어요 열심히 폈는대 가운대 딱뭉쳐서 조금신경쓰이네요ㅠ아무래도 제대로펴지진않아서 하지만 디자인 재질 마음에들어요	2
배송 진짜 느려요.	색감이 예뻐요!!!!!	2
옥탑방이라 하니 추가요금 이만언 더 달라네요 할수없어 주긴 했지만 다신 주문안할래요	소리는 확실한데 캐스팅때 빠져서.ㅠ 나름 갠찬아요.	2
검은거묻어서왔어요. . ,	학교에서 구매하라고 해서 주문했는데 최저가에 배송빠르네요 리코더 사용한지 오래되서 좋은지는 잘 모르겠어요 ㅎㅎ	2
연습이마니필요한제품입니다.	맛있거 다 좋은데 양념이 약간 짭짭하게 진한게 아쉽네요 생각보다 간장국물이 많고 명이나물 양은 얼마안되는것같아요...	2
배송은 빠르네요 아직안써봐서 모르겠습니다 조으면 또 구매할께요	이뻐요 땡땡이 디자인 이뻐요 솜도 빵빵하고 어른이안고자기 좋겠어요 길이더길게 할걸 약간 아쉽네요~~	2
사진이랑 느낌이 많이 다르네요	아주 잘 맞아요. 아들 하나 남편 하나씩 입으라고 샀는데 싸우지 않고 서로 맘에 드는 옷으로 골라입었어요.	2
모자크기가 너무 길어요. 완전히 머리가 긴 사람이 써야할듯요~~	뭔가 박스가 축축해요.	2
접착력이 그닥좋지 않네요	끊기지 갆고 잘썼습니당	2
가볍기는 무진장 가볍구 필름 때기 어렵구 ...	모자가 상당히 깊긴한데 예뻐요 ㅋ	2
재봉불량으로 몇번을 바꿨는지 모르겠네요 ㅠㅠ 결국 잘못배송된 서커스 분홍이가 그나마 튼튼해보여서 그걸로 구매결정했는데 그 제품도 박음질을 뜯고 다시 박은 자국이 선명하더라구요.ㅠㅠ	어제 첨으로 통잠8시간잤네요~~~! 소재가 좀 더 좋았으면 더좋았을거같아요~굿입니당ㅋ	2
아오 씨부레 개 그지같음 옆에 부러져서옴 반품심청했는데 안가져감 자돈 취소됌 그먕 본드 붙여쓴다 참고로 충전해도 몇분 못쓴다 그냥 충전기 꼽아놓코 써라 존니 시끄럽다	맘에 듭니다 잘 사용할게요	2
안경 발이 분리됩니다. 검은색 부분이	아주 맛있게 먹어요 좋아하는 맛있게 먹어요	2
비추합니다	예뻐요 좋아요오 아이도 좋아해요	2
재구매 정리안되 배송되 실망함.	걱정했던거보다 펌푸도 잘 돼고 거품도 풍성하다고 하네요 잘 쓸께요	2
배송 일주일만에 상품 전달받았습니다. 로지스택배 완전 느리고 연락도 안됩니다.	재구매 매번 구매하 먹네요	2
그냥 싼맛에 몇개 사용해서 사용하면 추천 대량 사용은 비추 본체랑 뚜껑이랑 아다리가 안맞아서 글루건으로 고정시켜서 조립했네요	상쾌한 느낌이 좋아요	2
추천안해요 왠만하면 후기안씁니다 2주기다렸다 어제받아서 찐상태로 급냉시켰어요 오늘먹다가 바로 뱉었어요 시큼한것이 깜놀했네요 10개중4개가 섞었어요 이럴줄알았으면 그냥 마트에서 사먹을껄했네요 싸지도않은데 절반을 버렸어요	이뻐용 제가 딱 좋아하는 분홍색이기도 하고 맘에들어요 네일하는 기술만 좋으면 샵안가도 되겟어요ㅋㅋㅋ	2
생각보다 튼튼하고 사이즈도 넉넉해요	호환해서 쓰니 편하네요 아기가 열수 있었음 더 좋았을거 같아요	2
생각외로 별로입니다	올여름 시원하고 편하게 잘 보낼 수 있을것 같네요^^	2
같은 가격으로 다른거 하나 더 구매했어요 어느게 더 맛있는지 보기위해서 ..! 근데 이거는 달아요 근데 텁텁해요 당도가 높더라고요 그냥 한마디로 맛없어요	조금 늘어나는 거 같아요 구매하실때 딱 맞거나 작은거 사셔도 괜찮을 듯 싶습니다	2
한달넘었는데 아직도 냄새가ㅠ 그리고 걸어다니면 좀 찐뜩거리는듯.. 좀 후회되네요ㅠ	상품 만족합니다. 구매들하세요	2
지퍼가 잘 안 열리고 안닫힘. 이가 잘 안 맞음.. 지퍼 박음질이 미흡 찬 바람이 슝슝 들어올 듯. 섬유 냄새 너무 심함	화면이 선명하고 가격도 착해요.	2
양말 자체는 괜찮습니다 엄처우마른다리 아니시면 안사시는게 좋을꺼 같아요.. 허벅지 피가 안통합니당 ㅠㅠ	효과있어요~ 생각보다 강해요	2
생각보단별로네요	휴대성이 좋아요 대신 집에 두고 쓰는 튼튼한것들 보단 각도가 한정적인거같아요. 제일 만족하는 점은 가성비입니다. 흰색도 이쁩니다.	2
시설 별로임 직원도 불친절함	맘에들어요 디자인도예쁨	2
다좋은데 사이즈가 다른게 왔어요.근데 귀찮아서 교환안했습니다.다음부터는좀더 주의깊게 확인바랍니다..	잘 닦여요. 뜨거운 물은 필수.	2
신발은 다른사이즈로 교환하고 싶었는데 여러가지 사정상 못하게 되었습니다 받는데만 한달이 걸렸구요 ㅠ	재구매 빠른 배송 2번째 주문해서 먹고 있는데 효과를 느낄려면 6개월은 먹어 봐야겠죠?	2
마스크 풀려서 그런지 제가 샀을 때랑 달리 가격이 좀 내렸네요. ^^ 안그래도 비싸다고 생각했었는데 참.	오자마자 침대 들어봤는데, 맨 끝부분은 잘 올라갑니다. 다만 중간부분에서 들면 매트리스 등으로 너무 무거운지 안들리네요.	2
야자숯인데, 많이 튀더라구요... 다른 일반숯이랑 비슷하게 튀는게 별로였어요..	배수구 닦기괜찮아요 쓰기편합니다	2
딱,가격만큼이네요 배송은 형편없구요.택배스케줄맞춰 집에 대기해야하네요	마감이 조금 아쉽지만~넘 이쁘고 좋아요	2
지금까지 써온 헤라가 아니라 그런가 냄새 너무 독해요 바르고 5분만에 싹 날라가요 기분나쁜 끈적임있어요 지금은 안쓰고 다른거씀 상품은 좋은데 걍 나랑 안맞는듯	와이프 집에서 입을용도로 구매	2
배송이 명절전에 주문했는데 명절지나서 왔네요. 너무 느렸어요. 시즌5로 살걸 그랬나 싶어요. 예전처럼 화사해 보이지 않는까닭이 왜일까요 ㅠ ㅠ	예뻐요 실용적이고요 근데 패드 놓는부분이 약간 허술하네요 그래도 4살 딸이 자기 책상이라며 좋아해요	2
좋다고 하니까 그냥 먹어보긴 하는데 좋고 그런걸 모르겠어요	재구매 배송이 빠르고 아기들이 잘 막어요	2
잘모르겠네요 향은별로고 좋다는부분은 모르겠어요	아기가 맛있게 잘 먹었어요	2
제기능은 하지만 걸어놓을수가없네요. 위쪽이든 아래쪽이든 한쪽이 두꺼워야하는데 둘다 통과되거나 둘다걸리거나... 덜렁덜렁 매달아놓던지 포켓필요함. 편히꺼내쓸수가 없어요.	정품이랑 조금 다르긴 한લા 워낙에 젛아하는 향이라 역시나 좋네요 지속력 지속럭!! ㅜㅜ	2
